ROID,DATE,MSISO,FX_CONTRIB,MSNAME,N_ESC_LEAD,N_ESC,FRESO_AP_CAT_1,FRESO_AP_CAT_2,FRESO_HQ_CAT_1,FRESO_HQ_CAT_2,FRESO_CAT_3,N_MEDS,N_OBS_MS,N_OBS_TC,N_MONITORS_NAT,N_MONITORS_POOL_MS,N_MONITORS_FX,N_MONITORS,N_OBS,N_ESC_OBS_MED
RO-01669,04/02/2021,DEU,84909.72,Germany,1,70,0,0,0,0,0,4,0,0,0,0,0,0,0,75
RO-01706,08/02/2021,ITA,74639,Italy,1,83,0,0,0,0,0,2,0,0,0,0,0,0,0,86
RO-01644,09/02/2021,DEU,409055.23,Germany,1,126,0,0,0,0,0,1,1,0,0,0,0,0,1,129
RO-01642,09/02/2021,DEU,157995.09,Germany,1,76,0,0,0,0,0,2,0,0,0,0,0,0,0,79
RO-01642,09/02/2021,BEL,493.83,Belgium,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
RO-01640,09/02/2021,FRA,44530.18,France,1,44,0,0,0,0,0,2,3,0,0,1,0,1,3,50
RO-01653,10/02/2021,AUT,337837.56,Austria,1,34,0,0,0,0,0,1,1,0,1,0,0,1,1,37
RO-01653,10/02/2021,GRC,NA,Greece,1,33,0,0,0,0,0,0,0,0,1,0,0,1,0,34
RO-01653,10/02/2021,SVN,583.86,Slovenia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
RO-01723,11/02/2021,ITA,34340,Italy,1,43,0,0,0,0,0,2,0,0,0,0,0,0,0,46
RO-01643,11/02/2021,DEU,106774.2,Germany,2,19,0,0,0,0,0,1,0,0,0,1,0,1,0,22
RO-01643,11/02/2021,ITA,64337,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO-01641,11/02/2021,DEU,71190.44,Germany,1,55,0,0,0,0,0,2,0,0,0,1,0,1,0,58
RO-01725,15/02/2021,ITA,66559,Italy,1,35,0,0,0,0,0,2,0,0,0,0,0,0,0,38
RO-01645,16/02/2021,FRA,43631.03,France,1,44,0,0,0,0,0,2,3,0,0,1,0,1,3,50
RO-01654,17/02/2021,DEU,316443.71,Germany,1,89,0,0,0,0,0,1,1,0,0,0,0,0,1,92
RO-01724,18/02/2021,ITA,73326,Italy,2,59,0,0,0,0,0,2,0,0,2,0,0,2,0,63
RO-01729,22/02/2021,ITA,74235,Italy,4,58,0,0,0,0,0,2,0,0,0,0,0,0,0,64
RO-01665,23/02/2021,DEU,166582.2,Germany,1,74,0,0,0,0,0,2,0,0,0,0,0,0,0,77
RO-01668,23/02/2021,DEU,109210.21,Germany,1,93,0,0,0,0,0,2,0,0,0,0,0,0,0,96
RO-01648,23/02/2021,SWE,551705.46,Sweden,2,38,0,0,0,0,0,3,0,0,1,0,0,1,0,43
RO-01648,23/02/2021,LUX,29664.39,Luxembourg,2,3,0,0,0,0,0,1,0,0,1,0,0,1,0,6
RO-01648,23/02/2021,AUT,6801.34,Austria,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,39
RO-01648,23/02/2021,BGR,5246.95,Bulgaria,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5
RO-01648,23/02/2021,BEL,5697.33,Belgium,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5
RO-01648,23/02/2021,HUN,1453.84,Hungary,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5
RO-01648,23/02/2021,SVK,212.1,Slovakia,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2
RO-01647,23/02/2021,FRA,47783.58,France,1,46,0,0,0,0,0,3,3,0,0,1,0,1,3,53
RO-01707,25/02/2021,DEU,75655.68,Germany,1,46,0,0,0,0,0,2,0,0,0,0,0,0,0,49
RO-01667,25/02/2021,DEU,81151.4,Germany,1,73,0,0,0,0,0,4,0,0,0,0,0,0,0,78
RO-01650,25/02/2021,DEU,64981.46,Germany,1,83,0,0,0,0,0,2,0,0,0,0,0,0,0,86
RO-01736,01/03/2021,ITA,73326,Italy,1,63,0,0,0,0,0,2,0,0,0,0,0,0,0,66
RO-01737,02/03/2021,FRA,43316.88,France,1,20,0,0,0,0,0,1,0,0,0,0,0,0,0,22
RO-01704,02/03/2021,GRC,NA,Greece,1,58,0,0,0,0,0,1,0,0,0,0,0,0,0,60
RO-01675,03/03/2021,DEU,158531.48,Germany,1,100,0,0,0,0,0,2,1,0,0,1,0,1,1,104
RO-01675,03/03/2021,FIN,35556.04,Finland,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4
RO-01675,03/03/2021,SWE,13959.74,Sweden,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4
RO-01674,03/03/2021,DEU,85263.68,Germany,1,68,0,0,0,0,0,2,0,0,0,1,0,1,0,71
RO-01739,04/03/2021,ITA,76255,Italy,2,87,0,0,0,0,0,2,0,0,0,0,0,0,0,91
RO-01705,04/03/2021,DEU,49329.44,Germany,1,50,0,0,0,0,0,2,0,0,0,0,0,0,0,53
RO-01743,08/03/2021,ITA,77265,Italy,2,82,0,0,0,0,0,2,0,0,0,0,0,0,0,86
RO-01740,09/03/2021,FRA,43269.92,France,1,31,0,0,0,0,0,1,0,0,0,0,0,0,0,33
RO-01679,09/03/2021,DEU,413143.11,Germany,1,107,0,0,0,0,0,2,1,0,0,0,0,0,1,111
RO-01746,11/03/2021,ITA,58580,Italy,2,62,0,0,0,0,0,2,0,0,0,0,0,0,0,66
RO-01678,11/03/2021,AUT,16432.7,Austria,1,25,0,0,0,0,0,3,0,0,1,0,0,1,0,29
RO-01678,11/03/2021,CZE,1169.58,Czech Republic,1,5,0,0,0,0,0,0,0,0,1,0,0,1,0,6
RO-01678,11/03/2021,SWE,27361.24,Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO-01678,11/03/2021,SWE,27361.24,Sweden,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7
RO-01678,11/03/2021,GRC,NA,Greece,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,14
RO-01676,11/03/2021,DEU,99985.62,Germany,1,18,0,0,0,0,0,1,2,0,0,1,0,1,2,22
RO-01676,11/03/2021,ISL,57741.43,Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO-01677,12/03/2021,DEU,75535.54,Germany,1,39,0,0,0,0,0,2,0,0,0,0,0,0,0,42
RO-01744,16/03/2021,FRA,43129.02,France,1,30,0,0,0,0,0,1,0,0,0,0,0,0,0,32
RO-01683,16/03/2021,DEU,324562.74,Germany,1,115,0,0,0,0,0,1,0,0,0,0,0,0,0,117
RO-01683,16/03/2021,POL,2590.12,Poland,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6
RO-01682,16/03/2021,DEU,152419.89,Germany,1,74,0,0,0,0,0,2,0,0,0,1,0,1,0,77
RO-01682,16/03/2021,BEL,493.83,Belgium,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
RO-01682,16/03/2021,SWE,24109.65,Sweden,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
RO-01765,18/03/2021,ITA,60589.9,Italy,1,59,0,0,0,0,0,2,0,0,0,0,0,0,0,62
RO-01747,19/03/2021,ITA,85850,Italy,2,71,0,0,0,0,0,2,0,0,0,0,0,0,0,75
RO-01681,19/03/2021,DEU,93147.01,Germany,1,45,0,0,0,0,0,2,0,0,0,1,0,1,0,48
RO-01681,19/03/2021,SWE,31517.82,Sweden,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,8
RO-01681,19/03/2021,SWE,31517.82,Sweden,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
RO-01768,22/03/2021,ITA,69488,Italy,2,71,0,0,0,0,0,2,0,0,0,0,0,0,0,75
RO-01745,23/03/2021,FRA,43316.88,France,1,27,0,0,0,0,0,1,0,0,0,0,0,0,0,29
RO-01687,23/03/2021,DEU,159645.39,Germany,1,73,0,0,0,0,0,2,0,0,0,0,0,0,0,76
RO-01686,23/03/2021,DEU,406747.88,Germany,1,75,0,0,0,0,0,2,0,0,0,1,0,1,0,78
RO-01686,23/03/2021,SWE,46981.37,Sweden,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6
RO-01685,23/03/2021,ESP,443528.77,Spain,1,148,0,0,0,0,0,2,0,0,4,0,0,4,0,151
RO-01685,23/03/2021,SWE,67093.89,Sweden,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9
RO-01685,23/03/2021,POL,3899.96,Poland,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
RO-01685,23/03/2021,PRT,557.52,Portugal,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
RO-01732,24/03/2021,DEU,74502.66,Germany,1,70,0,0,0,0,0,4,0,0,0,0,0,0,0,75
RO-01684,25/03/2021,DEU,107627.06,Germany,1,18,0,0,0,0,0,1,2,0,0,1,0,1,2,22
RO-01684,25/03/2021,ITA,71912,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO-01772,25/03/2021,ITA,34542,Italy,2,78,0,0,0,0,0,2,0,0,0,0,0,0,0,82
RO-01702,29/03/2021,DEU,66125.51,Germany,1,77,0,0,0,0,0,2,0,0,0,1,0,1,0,80
RO-01702,29/03/2021,NOR,14800.08,Norway,1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,4
RO-01773,29/03/2021,ITA,80295,Italy,2,58,0,0,0,0,0,2,0,0,0,0,0,0,0,62
RO-01749,30/03/2021,FRA,43316.88,France,1,29,0,0,0,0,0,1,0,0,0,0,0,0,0,31
RO-01691,30/03/2021,SWE,558537.63,Sweden,2,30,0,0,0,0,0,3,0,0,1,0,0,1,0,35
RO-01691,30/03/2021,AUT,7689.64,Austria,1,33,0,0,0,0,0,0,0,0,1,0,0,1,0,34
RO-01691,30/03/2021,BGR,3026.97,Bulgaria,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
RO-01691,30/03/2021,ROU,2121.04,Romania,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6
RO-01691,30/03/2021,HUN,1857.96,Hungary,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7
RO-01689,30/03/2021,DEU,372184.19,Germany,1,80,0,0,0,0,0,2,0,0,0,0,0,0,0,83
RO-01689,30/03/2021,CHE,37010.02,Switzerland,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,14
RO-01703,31/03/2021,DEU,148145.89,Germany,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RO-01690,31/03/2021,DEU,93656.29,Germany,1,77,0,0,0,0,0,4,1,0,0,0,0,0,1,83
RO-01774,01/04/2021,ITA,72316,Italy,2,76,0,0,0,0,0,2,0,0,0,0,0,0,0,80
RO-01734,06/04/2021,FRA,44035.12,France,1,44,0,0,0,0,0,2,3,0,0,1,0,1,3,50
RO-01734,06/04/2021,LUX,2317.18,Luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO-01710,07/04/2021,DEU,402919.85,Germany,1,78,0,0,0,0,0,1,0,0,0,0,0,0,0,80
RO-01709,08/04/2021,DEU,107157.06,Germany,0,0,0,0,0,0,0,2,3,0,1,1,0,2,3,5
RO-01709,08/04/2021,FRA,4073.33,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO-01709,08/04/2021,ITA,35249,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO-01673,08/04/2021,AUT,5248.97,Austria,1,38,0,0,0,0,0,3,0,0,1,0,0,1,0,42
RO-01673,08/04/2021,BEL,47.65,Belgium,1,8,0,0,0,0,0,0,1,0,0,0,0,0,1,10
RO-01775,08/04/2021,ITA,80749.5,Italy,2,81,0,0,0,0,0,3,0,0,0,0,0,0,0,86
RO-01735,13/04/2021,FRA,43450.06,France,1,47,0,0,0,0,0,2,0,0,0,1,0,1,0,50
RO-01735,13/04/2021,BEL,103.22,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO-01712,13/04/2021,DEU,82796.81,Germany,1,44,0,0,0,0,0,2,0,0,0,0,0,0,0,47
RO-01776,13/04/2021,ITA,85850,Italy,1,58,0,0,0,0,0,2,0,0,0,0,0,0,0,61
RO-01713,14/04/2021,ESP,195975.96,Spain,1,60,0,0,0,0,0,2,0,0,0,0,0,0,0,63
RO-01713,14/04/2021,DEU,14577.68,Germany,1,33,0,0,0,0,0,1,0,0,0,0,0,0,0,35
RO-01711,14/04/2021,DEU,106283.33,Germany,1,73,0,0,0,0,0,4,0,0,0,0,0,0,0,78
RO-01711,14/04/2021,FRA,10483.76,France,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5
RO-01711,14/04/2021,FRA,10483.76,France,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
RO-01714,14/04/2021,AUT,14686.41,Austria,1,19,0,0,0,0,0,1,2,0,1,0,0,1,2,23
RO-01714,14/04/2021,CHE,16219.66,Switzerland,1,4,0,0,0,0,0,0,0,0,1,0,0,1,0,5
RO-01714,14/04/2021,SWE,34577.04,Sweden,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5
RO-01714,14/04/2022,GRC,NA,Greece,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RO-01782,15/04/2021,ITA,80396,Italy,2,65,0,0,0,0,0,2,0,0,0,0,0,0,0,69
RO-01726,15/04/2021,DEU,76288.42,Germany,1,60,0,0,0,0,0,2,0,0,0,1,0,1,0,63
RO-01783,19/04/2021,ITA,80295,Italy,2,90,0,0,0,0,0,0,0,0,0,0,0,0,0,92
RO-01733,20/04/2021,FRA,44052.19,France,0,49,0,0,0,0,0,1,0,0,0,1,0,1,0,50
RO-01727,20/04/2021,DEU,328018.44,Germany,1,112,0,0,0,0,0,2,0,0,0,0,0,0,0,115
RO-01717,21/04/2021,DEU,78505.81,Germany,1,62,0,0,0,0,0,2,0,0,0,0,0,0,0,65
RO-01784,22/04/2021,ITA,80396,Italy,2,97,0,0,0,0,0,2,0,0,2,0,0,2,0,101
RO-01715,22/04/2021,DEU,87546.34,Germany,1,43,0,0,0,0,0,2,0,0,0,1,0,1,0,46
RO-01715,22/04/2021,BEL,113.12,Belgium,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
RO-01802,26/04/2021,ITA,78780,Italy,2,89,0,0,0,0,0,2,0,0,0,0,0,0,0,93
RO-01785,27/04/2021,ITA,92920,Italy,2,106,0,0,0,0,0,2,0,0,2,0,0,2,0,110
RO-01741,27/04/2021,FRA,45155.08,France,1,31,0,0,0,0,0,1,0,0,0,0,0,0,0,33
RO-01720,28/04/2021,DEU,200800.2,Germany,1,75,0,0,0,0,0,2,0,0,0,2,0,2,0,78
RO-01721,29/04/2021,AUT,17484.11,Austria,1,25,0,0,0,0,0,1,0,0,1,0,0,1,0,27
RO-01721,29/04/2022,GRC,NA,Greece,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RO-01719,29/04/2021,DEU,68376.6,Germany,1,66,0,0,0,0,0,2,0,0,0,0,0,0,0,69
RO-01719,29/04/2021,FRA,11286.67,France,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6
RO-01719,29/04/2021,FRA,11286.67,France,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
RO-01807,03/05/2021,ITA,80699,Italy,1,62,0,0,0,0,0,2,0,0,0,0,0,0,0,65
RO-01778,04/05/2021,FRA,44730.88,France,1,33,0,0,0,0,0,1,0,0,0,0,0,0,0,35
RO-01699,06/05/2021,AUT,6723.57,Austria,1,34,0,0,0,0,0,1,0,0,1,0,0,1,0,36
RO-01750,06/05/2021,DEU,106893.88,Germany,1,28,0,0,0,0,0,1,2,0,0,1,0,1,2,32
RO-01750,06/05/2021,ITA,38784,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO-01815,10/05/2021,ITA,72265.5,Italy,1,45,0,0,0,0,0,2,0,0,0,0,0,0,0,48
RO-01779,11/05/2021,FRA,39876.5,France,1,41,0,0,0,0,0,2,0,0,0,1,0,1,0,44
RO-01771,11/05/2021,GRC,NA,Greece,1,29,0,0,0,0,0,1,1,0,0,0,0,0,1,32
RO-01769,11/05/2021,DEU,83613.15,Germany,1,76,0,0,0,0,0,4,0,0,0,1,0,1,0,81
RO-01753,11/05/2021,DEU,63016,Germany,1,61,0,0,0,0,0,2,0,0,0,0,0,0,0,64
RO-01753,11/05/2021,SWE,NA,Sweden,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5
RO-01753,11/05/2021,SWE,NA,Sweden,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
RO-01839,17/05/2021,ITA,51510,Italy,2,52,0,0,0,0,0,2,0,0,0,0,0,0,0,56
RO-01757,17/05/2021,DEU,87714.7,Germany,1,42,0,0,0,0,0,2,0,0,0,0,0,0,0,45
RO-01780,18/05/2021,FRA,41891.89,France,1,44,0,0,0,0,0,2,3,0,0,1,0,1,3,50
RO-01770,18/05/2021,SWE,573017.35,Sweden,2,26,0,0,0,0,0,3,1,0,1,0,0,1,1,32
RO-01770,18/05/2021,ROU,997.13,Romania,1,27,0,0,0,0,0,1,0,0,0,0,0,0,0,29
RO-01770,18/05/2021,BGR,5246.95,Bulgaria,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5
RO-01770,18/05/2021,AUT,7939.61,Austria,1,31,0,0,0,0,0,0,0,0,1,0,0,1,0,32
RO-01770,18/05/2021,FIN,19957.6,Finland,1,5,0,0,0,0,0,0,0,0,1,0,0,1,0,6
RO-01766,18/05/2021,DEU,98944.01,Germany,1,67,0,0,0,0,0,2,0,0,0,1,0,1,0,70
RO-01756,18/05/2021,DEU,358587.72,Germany,1,116,0,0,0,0,0,2,2,0,0,0,0,0,2,121
RO-01758,19/05/2021,DEU,83063.35,Germany,1,72,0,0,0,0,0,2,0,0,0,0,0,0,0,75
RO-01759,20/05/2021,DEU,171740.18,Germany,1,63,0,0,0,0,0,2,0,0,0,0,0,0,0,66
RO-01759,20/05/2021,BEL,668.38,Belgium,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
RO-01755,20/05/2021,DEU,101754.29,Germany,1,28,0,0,0,0,0,1,2,0,0,1,0,1,2,32
RO-01755,20/05/2021,ITA,30199,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO-01837,21/05/2021,ITA,54439,Italy,2,46,0,0,0,0,0,2,0,0,0,0,0,0,0,50
RO-01840,24/05/2021,ITA,47762.9,Italy,2,47,0,0,0,0,0,2,0,0,0,0,0,0,0,51
RO-01781,25/05/2021,FRA,45180.01,France,1,43,0,0,0,0,0,2,3,0,0,1,0,1,3,49
RO-01806,26/05/2021,ESP,191967.47,Spain,1,50,0,0,0,0,0,2,0,0,2,0,0,2,0,53
RO-01806,26/05/2021,DEU,16454.06,Germany,1,32,0,0,0,0,0,1,0,0,0,0,0,0,0,34
RO-01806,26/05/2021,DEU,16454.06,Germany,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
RO-01760,26/05/2021,DEU,375795.92,Germany,1,91,0,0,0,0,0,2,0,0,0,0,0,0,0,94
RO-01760,26/05/2021,HUN,2119.7,Hungary,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5
RO-01760,26/05/2021,AUT,17703.28,Austria,1,45,0,0,0,0,0,0,0,0,1,0,0,1,0,46
RO-01843,27/05/2021,ITA,47863.9,Italy,2,86,0,0,0,0,0,2,0,0,0,0,0,0,0,90
RO-01786,27/05/2021,DEU,92162.49,Germany,1,83,0,0,0,0,0,2,1,0,1,1,0,2,1,87
RO-01786,27/05/2021,SWE,18706.21,Sweden,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
RO-01763,01/06/2021,DEU,76110.6,Germany,1,73,0,0,0,0,0,4,0,0,0,0,0,0,0,78
RO-01762,01/06/2021,DEU,167298.54,Germany,1,83,0,0,0,0,0,2,1,0,0,0,0,0,1,87
RO-01809,01/06/2021,FRA,62764.91,France,1,43,0,0,0,0,0,2,3,0,0,1,0,1,3,49
RO-01764,01/06/2021,DEU,85579.96,Germany,1,39,0,0,0,0,0,2,0,0,0,1,0,1,0,42
RO-01838,02/06/2021,BEL,4411.68,Belgium,1,15,0,0,0,0,0,1,2,0,2,0,0,2,2,19
RO-01838,02/06/2021,CHE,4367.13,Switzerland,1,7,0,0,0,0,0,0,0,0,1,0,0,1,0,8
RO-01787,02/06/2021,DEU,93010.78,Germany,1,79,0,0,0,0,0,2,0,0,0,0,0,0,0,82
RO-01847,04/06/2021,ITA,54944,Italy,2,67,0,0,0,0,0,2,0,0,2,0,0,2,0,71
RO-01849,07/06/2021,ITA,50550.5,Italy,2,52,0,0,0,0,0,2,0,0,0,0,0,0,0,56
RO-01810,08/06/2021,FRA,44566.59,France,1,44,0,0,0,0,0,2,3,0,0,1,0,1,3,50
RO-01789,08/06/2021,DEU,406610.81,Germany,1,119,0,0,0,0,0,1,1,0,0,0,0,0,1,122
RO-01805,09/06/2021,DEU,444059.61,Germany,1,83,0,0,0,0,0,2,0,0,0,0,0,0,0,86
RO-01805,09/06/2021,AUT,9710.14,Austria,1,2,0,0,0,0,0,0,1,0,1,0,0,1,1,4
RO-01805,09/06/2021,CHE,54722.61,Switzerland,1,25,0,0,0,0,0,0,0,0,1,0,0,1,0,26
RO-01788,10/06/2021,DEU,106546.95,Germany,1,28,0,0,0,0,0,1,2,0,0,1,0,1,2,32
RO-01788,10/06/2021,ITA,25128.8,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO-01851,14/06/2021,ITA,45349,Italy,1,49,0,0,0,0,0,2,0,0,0,0,0,0,0,52
RO-01816,15/06/2021,GRC,NA,Greece,1,55,0,0,0,0,0,1,0,0,1,0,0,1,0,57
RO-01816,15/06/2021,AUT,11300.89,Austria,1,8,0,0,0,0,0,0,0,0,1,0,0,1,0,9
RO-01816,15/06/2021,AUT,11300.89,Austria,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,11
RO-01816,15/06/2021,CZE,669.63,Czech Republic,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
RO-01812,15/06/2021,FRA,44369.2,France,1,44,0,0,0,0,0,2,3,0,0,1,0,1,3,50
RO-01791,15/06/2021,SWE,572779.19,Sweden,2,20,0,0,0,0,0,2,0,0,1,0,0,1,0,24
RO-01791,15/06/2021,BGR,5246.95,Bulgaria,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5
RO-01791,15/06/2021,ROU,1096.92,Romania,1,43,0,0,0,0,0,1,0,0,1,0,0,1,0,45
RO-01791,15/06/2021,AUT,8622.37,Austria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RO-01790,15/06/2021,DEU,111370.14,Germany,1,66,0,0,0,0,0,2,3,0,0,1,0,1,3,72
RO-01801,16/06/2021,ESP,334544.25,Spain,1,96,0,0,0,0,0,2,0,0,3,0,0,3,0,99
RO-01801,16/06/2021,CHE,17567.18,Switzerland,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4
RO-01801,16/06/2021,LUX,31616.36,Luxembourg,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,4
RO-01793,16/06/2021,DEU,86096.31,Germany,1,69,0,0,0,0,0,2,0,0,0,1,0,1,0,72
RO-01708,16/06/2021,POL,14677.73,Poland,1,39,7,1,0,0,0,3,0,0,0,0,0,0,0,43
RO-01708,16/06/2021,HUN,943.49,Hungary,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4
RO-01708,16/06/2021,CZE,2581.56,Czech Republic,1,11,0,0,0,0,0,0,4,0,0,0,0,0,4,16
RO-01708,16/06/2021,SWE,2173.12,Sweden,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,11
RO-01708,16/06/2021,NOR,32370.5,Norway,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,6
RO-01794,17/06/2021,DEU,177908.04,Germany,1,65,0,0,0,0,0,2,0,0,0,1,0,1,0,68
RO-01866,17/06/2021,ITA,79891,Italy,2,45,0,0,0,0,0,2,0,0,0,0,0,0,0,49
RO-01867,21/06/2021,ITA,85839.9,Italy,1,101,0,0,0,0,0,2,0,0,0,0,0,0,0,104
RO-01813,22/06/2021,FRA,43812.77,France,1,44,0,0,0,0,0,2,3,0,0,1,0,1,3,50
RO-01798,22/06/2021,DEU,385145.01,Germany,1,107,2,11,0,0,0,2,2,0,0,1,0,1,2,112
RO-01798,22/06/2021,ESP,21192.87,Spain,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,27
RO-01798,22/06/2021,HUN,2101.82,Hungary,1,4,0,0,0,0,0,0,1,0,0,0,0,0,1,6
RO-01798,22/06/2021,AUT,9502.08,Austria,1,16,0,0,0,0,0,0,0,0,1,0,0,1,0,17
RO-01795,22/06/2021,DEU,409926.8,Germany,1,87,0,0,0,0,0,2,0,0,0,1,0,1,0,90
RO-01872,24/06/2021,ITA,72720,Italy,2,30,0,0,0,0,0,2,0,0,0,0,0,0,0,34
RO-01796,24/06/2021,DEU,97895.71,Germany,1,68,0,0,0,0,0,4,0,0,0,1,0,1,0,73
RO-01797,25/06/2021,DEU,91499.11,Germany,1,35,0,0,0,0,0,2,0,0,0,0,0,0,0,38
RO-01797,25/06/2021,AUT,37473.02,Austria,1,9,0,0,0,0,0,0,0,0,1,0,0,1,0,10
RO-01799,28/06/2021,DEU,203159.44,Germany,1,93,0,0,0,0,0,2,0,0,0,0,0,0,0,96
RO-01874,28/06/2021,ITA,64892.5,Italy,2,36,0,0,0,0,0,2,0,0,0,0,0,0,0,40
RO-01814,29/06/2021,FRA,42254.24,France,0,48,0,0,0,0,0,0,0,0,0,1,0,1,0,48
RO-01848,01/07/2021,FRA,51843.3,France,1,25,0,0,0,0,0,1,0,0,0,0,0,0,0,27
